,Composer,Title,KeySignature,Duration,highestOffset,highestTimeD,Tempo,firstTimeSig,timeSigChanges,noteCount,keySigChanges
1193,Palestrina,Credo_86_a.krn,1,544.0,536.0,544.0,544.0,2.0,1,930,1
1194,Palestrina,Credo_86_b.krn,1,104.0,96.0,104.0,104.0,2.0,1,151,1
1195,Palestrina,Credo_86_c.krn,1,150.0,144.0,150.0,150.0,1.5,1,256,1
1196,Palestrina,Credo_86_d.krn,1,528.0,520.0,528.0,528.0,2.0,1,917,1
1197,Palestrina,Credo_87_a.krn,1,656.0,648.0,656.0,656.0,2.0,1,1103,1
1198,Palestrina,Credo_87_b.krn,1,168.0,160.0,168.0,168.0,2.0,1,250,1
1199,Palestrina,Credo_87_c.krn,1,78.0,72.0,78.0,78.0,1.5,1,133,1
1200,Palestrina,Credo_87_d.krn,1,256.0,248.0,256.0,256.0,2.0,1,418,1
1201,Palestrina,Credo_87_e.krn,1,200.0,192.0,200.0,200.0,2.0,1,405,1
1202,Palestrina,Credo_87_f.krn,2,84.0,78.0,84.0,84.0,1.5,1,187,1
1203,Palestrina,Credo_87_g.krn,1,288.0,280.0,288.0,288.0,2.0,1,538,1
1204,Palestrina,Credo_88_a.krn,4,628.0,624.0,628.0,628.0,2.0,1,875,1
1205,Palestrina,Credo_88_b.krn,2,556.0,552.0,556.0,556.0,2.0,1,674,1
1206,Palestrina,Credo_88_c.krn,4,636.0,632.0,636.0,636.0,2.0,1,1016,1
1207,Palestrina,Credo_89_a.krn,4,548.0,544.0,548.0,548.0,2.0,1,859,1
1208,Palestrina,Credo_89_b.krn,4,256.0,248.0,256.0,256.0,2.0,1,310,1
1209,Palestrina,Credo_89_c.krn,2,600.0,592.0,600.0,600.0,2.0,1,965,1
1210,Palestrina,Credo_90_a.krn,2,648.0,640.0,648.0,648.0,2.0,1,1155,1
1211,Palestrina,Credo_90_b.krn,2,416.0,408.0,416.0,416.0,2.0,1,670,1
1212,Palestrina,Credo_90_c.krn,2,144.0,138.0,144.0,144.0,1.5,1,302,1
1213,Palestrina,Credo_90_d.krn,2,320.0,312.0,320.0,320.0,2.0,1,615,1
1214,Palestrina,Credo_91_a.krn,4,688.0,680.0,688.0,688.0,2.0,1,1227,1
1215,Palestrina,Credo_91_b.krn,4,392.0,384.0,392.0,392.0,2.0,1,607,1
1216,Palestrina,Credo_91_c.krn,4,472.0,464.0,472.0,472.0,2.0,1,880,1
1217,Palestrina,Credo_92_a.krn,2,624.0,616.0,624.0,624.0,2.0,1,1132,1
1218,Palestrina,Credo_92_b.krn,1,496.0,488.0,496.0,496.0,2.0,1,815,1
1219,Palestrina,Credo_92_c.krn,1,144.0,138.0,144.0,144.0,1.5,1,327,1
1220,Palestrina,Credo_92_d.krn,2,168.0,160.0,168.0,168.0,2.0,1,302,1
1221,Palestrina,Credo_92_e.krn,2,54.0,48.0,54.0,54.0,1.5,1,127,1
1222,Palestrina,Credo_92_f.krn,1,96.0,88.0,96.0,96.0,2.0,1,129,1
1223,Palestrina,Credo_93_a.krn,4,560.0,552.0,560.0,560.0,2.0,1,913,1
1224,Palestrina,Credo_93_b.krn,4,408.0,400.0,408.0,408.0,2.0,1,618,1
1225,Palestrina,Credo_93_c.krn,4,440.0,432.0,440.0,440.0,2.0,1,798,1
1226,Palestrina,Credo_94_a.krn,2,696.0,688.0,696.0,696.0,2.0,1,1061,1
1227,Palestrina,Credo_94_b.krn,1,424.0,416.0,424.0,424.0,2.0,1,632,1
1228,Palestrina,Credo_94_c.krn,2,512.0,504.0,512.0,512.0,2.0,1,800,1
1229,Palestrina,Credo_95_a.krn,1,584.0,576.0,584.0,584.0,2.0,1,1122,1
1230,Palestrina,Credo_95_b.krn,1,336.0,328.0,336.0,336.0,2.0,1,440,1
1231,Palestrina,Credo_95_c.krn,1,656.0,648.0,656.0,656.0,2.0,1,1348,1
1232,Palestrina,Credo_96_a.krn,2,624.0,616.0,624.0,624.0,2.0,1,970,1
1233,Palestrina,Credo_96_b.krn,2,360.0,352.0,360.0,360.0,2.0,1,478,1
1234,Palestrina,Credo_96_c.krn,2,616.0,608.0,616.0,616.0,2.0,1,902,1
1235,Palestrina,Credo_97_a.krn,1,452.0,448.0,452.0,452.0,2.0,1,971,1
1236,Palestrina,Credo_97_b.krn,2,328.0,320.0,328.0,328.0,2.0,1,619,1
1237,Palestrina,Credo_97_c.krn,2,552.0,544.0,552.0,552.0,2.0,1,820,1
1238,Palestrina,Credo_97_d.krn,1,472.0,464.0,472.0,472.0,2.0,1,954,1
1239,Palestrina,Credo_97_e.krn,2,48.0,42.0,48.0,48.0,1.5,1,128,1
1240,Palestrina,Credo_97_f.krn,2,88.0,80.0,88.0,88.0,2.0,1,195,1
1241,Palestrina,Credo_a.krn,1,888.0,880.0,888.0,888.0,2.0,1,1523,1
1242,Palestrina,Credo_b.krn,1,528.0,520.0,528.0,528.0,2.0,1,752,1
1243,Palestrina,Credo_c.krn,1,712.0,704.0,712.0,712.0,2.0,1,1275,1
1244,Palestrina,Gloria.krn,1,1216.0,1208.0,1216.0,1216.0,2.0,1,2094,1
1245,Palestrina,Gloria_00.krn,2,584.0,576.0,584.0,584.0,2.0,1,848,1
1246,Palestrina,Gloria_02.krn,2,536.0,528.0,536.0,536.0,2.0,1,833,1
1247,Palestrina,Gloria_03.krn,2,1016.0,1008.0,1016.0,1016.0,2.0,1,2120,1
1248,Palestrina,Gloria_04.krn,2,952.0,944.0,952.0,952.0,2.0,1,1656,1
1249,Palestrina,Gloria_05.krn,1,912.0,904.0,912.0,912.0,2.0,1,1831,1
1250,Palestrina,Gloria_06_a.krn,2,768.0,760.0,768.0,768.0,2.0,1,1222,1
1251,Palestrina,Gloria_06_b.krn,1,72.0,66.0,72.0,72.0,1.5,1,115,1
1252,Palestrina,Gloria_06_c.krn,1,136.0,128.0,136.0,136.0,2.0,1,231,1
1253,Palestrina,Gloria_07.krn,2,1200.0,1192.0,1200.0,1200.0,2.0,1,1841,1
1254,Palestrina,Gloria_08.krn,2,904.0,896.0,904.0,904.0,2.0,1,1778,1
1255,Palestrina,Gloria_09.krn,1,1112.0,1104.0,1112.0,1112.0,2.0,1,1599,1
1256,Palestrina,Gloria_10.krn,1,688.0,680.0,688.0,688.0,2.0,1,1203,1
1257,Palestrina,Gloria_11.krn,2,1248.0,1240.0,1248.0,1248.0,2.0,1,2445,1
1258,Palestrina,Gloria_12.krn,2,624.0,616.0,624.0,624.0,2.0,1,885,1
1259,Palestrina,Gloria_13_a.krn,2,488.0,480.0,488.0,488.0,2.0,1,1203,1
1260,Palestrina,Gloria_13_b.krn,2,584.0,576.0,584.0,584.0,2.0,1,1523,1
1261,Palestrina,Gloria_14_a.krn,2,80.0,72.0,80.0,80.0,2.0,1,110,1
1262,Palestrina,Gloria_14_b.krn,2,64.0,56.0,64.0,64.0,2.0,1,88,1
1263,Palestrina,Gloria_14_c.krn,1,104.0,96.0,104.0,104.0,2.0,1,150,1
1264,Palestrina,Gloria_14_d.krn,2,208.0,200.0,208.0,208.0,2.0,1,299,1
1265,Palestrina,Gloria_14_e.krn,1,160.0,152.0,160.0,160.0,2.0,1,252,1
1266,Palestrina,Gloria_14_f.krn,2,232.0,224.0,232.0,232.0,2.0,1,343,1
1267,Palestrina,Gloria_14_g.krn,1,112.0,104.0,112.0,112.0,2.0,1,179,1
1268,Palestrina,Gloria_14_h.krn,2,168.0,160.0,168.0,168.0,2.0,1,232,1
1269,Palestrina,Gloria_14_i.krn,1,104.0,96.0,104.0,104.0,2.0,1,151,1
1270,Palestrina,Gloria_15_a.krn,2,80.0,72.0,80.0,80.0,2.0,1,110,1
1271,Palestrina,Gloria_15_b.krn,2,64.0,56.0,64.0,64.0,2.0,1,88,1
1272,Palestrina,Gloria_15_c.krn,1,104.0,96.0,104.0,104.0,2.0,1,150,1
1273,Palestrina,Gloria_15_d.krn,2,208.0,200.0,208.0,208.0,2.0,1,299,1
1274,Palestrina,Gloria_15_e.krn,1,160.0,152.0,160.0,160.0,2.0,1,252,1
1275,Palestrina,Gloria_15_f.krn,2,232.0,224.0,232.0,232.0,2.0,1,343,1
1276,Palestrina,Gloria_15_g.krn,1,112.0,104.0,112.0,112.0,2.0,1,179,1
1277,Palestrina,Gloria_15_h.krn,2,168.0,160.0,168.0,168.0,2.0,1,232,1
1278,Palestrina,Gloria_15_i.krn,1,104.0,96.0,104.0,104.0,2.0,1,151,1
1279,Palestrina,Gloria_16_a.krn,2,56.0,48.0,56.0,56.0,2.0,1,90,1
1280,Palestrina,Gloria_16_b.krn,2,64.0,56.0,64.0,64.0,2.0,1,100,1
1281,Palestrina,Gloria_16_c.krn,2,88.0,80.0,88.0,88.0,2.0,1,124,1
1282,Palestrina,Gloria_16_d.krn,1,144.0,136.0,144.0,144.0,2.0,1,254,1
1283,Palestrina,Gloria_16_e.krn,2,96.0,88.0,96.0,96.0,2.0,1,128,1
1284,Palestrina,Gloria_16_f.krn,2,136.0,128.0,136.0,136.0,2.0,1,239,1
1285,Palestrina,Gloria_16_g.krn,2,80.0,72.0,80.0,80.0,2.0,1,117,1
1286,Palestrina,Gloria_16_h.krn,2,112.0,104.0,112.0,112.0,2.0,1,163,1
1287,Palestrina,Gloria_16_i.krn,2,64.0,56.0,64.0,64.0,2.0,1,107,1
1288,Palestrina,Gloria_17_a.krn,2,88.0,80.0,88.0,88.0,2.0,1,125,1
1289,Palestrina,Gloria_17_b.krn,2,80.0,72.0,80.0,80.0,2.0,1,118,1
1290,Palestrina,Gloria_17_c.krn,2,80.0,72.0,80.0,80.0,2.0,1,131,1
1291,Palestrina,Gloria_17_d.krn,1,136.0,128.0,136.0,136.0,2.0,1,208,1
1292,Palestrina,Gloria_17_e.krn,2,160.0,152.0,160.0,160.0,2.0,1,223,1
1293,Palestrina,Gloria_17_f.krn,2,168.0,160.0,168.0,168.0,2.0,1,259,1
1294,Palestrina,Gloria_17_g.krn,2,104.0,96.0,104.0,104.0,2.0,1,162,1
1295,Palestrina,Gloria_17_h.krn,2,128.0,120.0,128.0,128.0,2.0,1,191,1
1296,Palestrina,Gloria_17_i.krn,2,96.0,88.0,96.0,96.0,2.0,1,153,1
1297,Palestrina,Gloria_18.krn,2,1008.0,1000.0,1008.0,1008.0,2.0,1,1470,1
1298,Palestrina,Gloria_19_a.krn,1,1168.0,1160.0,1168.0,1168.0,2.0,1,2215,1
1299,Palestrina,Gloria_19_b.krn,2,60.0,54.0,60.0,60.0,1.5,1,128,1
1300,Palestrina,Gloria_19_c.krn,2,72.0,64.0,72.0,72.0,2.0,1,124,1
1301,Palestrina,Gloria_20_a.krn,1,808.0,800.0,808.0,808.0,2.0,1,1227,1
1302,Palestrina,Gloria_20_b.krn,2,66.0,60.0,66.0,66.0,1.5,1,103,1
1303,Palestrina,Gloria_21.krn,1,1016.0,1008.0,1016.0,1016.0,2.0,1,1811,1
1304,Palestrina,Gloria_22.krn,2,1080.0,1072.0,1080.0,1080.0,2.0,1,2320,1
1305,Palestrina,Gloria_23.krn,2,624.0,616.0,624.0,624.0,2.0,1,955,1
1306,Palestrina,Gloria_24.krn,1,888.0,880.0,888.0,888.0,2.0,1,1763,1
1307,Palestrina,Gloria_25.krn,1,1200.0,1192.0,1200.0,1200.0,2.0,1,1541,1
1308,Palestrina,Gloria_26.krn,4,780.0,776.0,780.0,780.0,2.0,1,1142,1
1309,Palestrina,Gloria_27.krn,2,1008.0,1000.0,1008.0,1008.0,2.0,1,1884,1
1310,Palestrina,Gloria_28_a.krn,4,488.0,480.0,488.0,488.0,2.0,1,1155,1
1311,Palestrina,Gloria_28_b.krn,2,504.0,496.0,504.0,504.0,2.0,1,1249,1
1312,Palestrina,Gloria_29.krn,2,1208.0,1200.0,1208.0,1208.0,2.0,1,1764,1
1313,Palestrina,Gloria_30.krn,2,860.0,856.0,860.0,860.0,2.0,1,1297,1
1314,Palestrina,Gloria_31_a.krn,1,488.0,480.0,488.0,488.0,2.0,1,1188,1
1315,Palestrina,Gloria_31_b.krn,1,384.0,376.0,384.0,384.0,2.0,1,951,1
1316,Palestrina,Gloria_31_c.krn,1,108.0,102.0,108.0,108.0,1.5,1,293,1
1317,Palestrina,Gloria_32.krn,1,1120.0,1112.0,1120.0,1120.0,2.0,1,2153,1
1318,Palestrina,Gloria_33_a.krn,1,80.0,72.0,80.0,80.0,2.0,1,115,1
1319,Palestrina,Gloria_33_b.krn,1,80.0,72.0,80.0,80.0,2.0,1,111,1
1320,Palestrina,Gloria_33_c.krn,1,96.0,88.0,96.0,96.0,2.0,1,152,1
1321,Palestrina,Gloria_33_d.krn,1,168.0,160.0,168.0,168.0,2.0,1,284,1
1322,Palestrina,Gloria_33_e.krn,1,152.0,144.0,152.0,152.0,2.0,1,238,1
1323,Palestrina,Gloria_33_f.krn,1,184.0,176.0,184.0,184.0,2.0,1,303,1
1324,Palestrina,Gloria_33_g.krn,1,120.0,112.0,120.0,120.0,2.0,1,174,1
1325,Palestrina,Gloria_33_h.krn,1,128.0,120.0,128.0,128.0,2.0,1,184,1
1326,Palestrina,Gloria_33_i.krn,1,112.0,104.0,112.0,112.0,2.0,1,153,1
1327,Palestrina,Gloria_34_a.krn,1,72.0,64.0,72.0,72.0,2.0,1,107,1
1328,Palestrina,Gloria_34_b.krn,16,56.0,48.0,56.0,56.0,2.0,1,75,1
1329,Palestrina,Gloria_34_c.krn,1,88.0,80.0,88.0,88.0,2.0,1,139,1
1330,Palestrina,Gloria_34_d.krn,1,152.0,144.0,152.0,152.0,2.0,1,230,1
1331,Palestrina,Gloria_34_e.krn,1,152.0,144.0,152.0,152.0,2.0,1,225,1
1332,Palestrina,Gloria_34_f.krn,1,128.0,120.0,128.0,128.0,2.0,1,199,1
1333,Palestrina,Gloria_34_g.krn,1,96.0,88.0,96.0,96.0,2.0,1,145,1
1334,Palestrina,Gloria_34_h.krn,1,136.0,128.0,136.0,136.0,2.0,1,196,1
1335,Palestrina,Gloria_34_i.krn,1,96.0,88.0,96.0,96.0,2.0,1,142,1
1336,Palestrina,Gloria_35.krn,1,608.0,600.0,608.0,608.0,2.0,1,874,1
1337,Palestrina,Gloria_36.krn,2,760.0,752.0,760.0,760.0,2.0,1,1199,1
1338,Palestrina,Gloria_37.krn,1,1044.0,1040.0,1044.0,1044.0,2.0,1,1916,1
1339,Palestrina,Gloria_38.krn,4,680.0,672.0,680.0,680.0,2.0,1,1006,1
1340,Palestrina,Gloria_39.krn,2,872.0,864.0,872.0,872.0,2.0,1,1613,1
1341,Palestrina,Gloria_40.krn,1,1200.0,1192.0,1200.0,1200.0,2.0,1,1993,1
1342,Palestrina,Gloria_41.krn,1,1160.0,1152.0,1160.0,1160.0,2.0,1,2114,1
1343,Palestrina,Gloria_42.krn,1,1208.0,1200.0,1208.0,1208.0,2.0,1,1920,1
1344,Palestrina,Gloria_43_a.krn,2,508.0,504.0,508.0,508.0,2.0,1,1024,1
1345,Palestrina,Gloria_43_b.krn,2,480.0,472.0,480.0,480.0,2.0,1,1004,1
1346,Palestrina,Gloria_44_a.krn,2,428.0,424.0,428.0,428.0,2.0,1,795,1
1347,Palestrina,Gloria_44_b.krn,2,624.0,616.0,624.0,624.0,2.0,1,1132,1
1348,Palestrina,Gloria_45.krn,2,1136.0,1128.0,1136.0,1136.0,2.0,1,1735,1
1349,Palestrina,Gloria_46.krn,1,1336.0,1328.0,1336.0,1336.0,2.0,1,2356,1
1350,Palestrina,Gloria_47.krn,4,832.0,824.0,832.0,832.0,2.0,1,1490,1
1351,Palestrina,Gloria_48.krn,1,1232.0,1224.0,1232.0,1232.0,2.0,1,2527,1
1352,Palestrina,Gloria_49_a.krn,2,376.0,368.0,376.0,376.0,2.0,1,671,1
1353,Palestrina,Gloria_49_b.krn,4,208.0,200.0,208.0,208.0,2.0,1,331,1
1354,Palestrina,Gloria_49_c.krn,4,384.0,376.0,384.0,384.0,2.0,1,685,1
1355,Palestrina,Gloria_49_d.krn,4,96.0,90.0,96.0,96.0,1.5,1,187,1
1356,Palestrina,Gloria_50.krn,4,1096.0,1088.0,1096.0,1096.0,2.0,1,1904,1
1357,Palestrina,Gloria_51.krn,1,1120.0,1112.0,1120.0,1120.0,2.0,1,1747,1
1358,Palestrina,Gloria_52.krn,2,1040.0,1032.0,1040.0,1040.0,2.0,1,1894,1
1359,Palestrina,Gloria_53.krn,4,976.0,968.0,976.0,976.0,2.0,1,2055,1
1360,Palestrina,Gloria_54.krn,2,1068.0,1064.0,1068.0,1068.0,2.0,1,1964,1
1361,Palestrina,Gloria_55.krn,1,888.0,880.0,888.0,888.0,2.0,1,991,1
1362,Palestrina,Gloria_56_a.krn,2,928.0,920.0,928.0,928.0,2.0,1,1277,1
1363,Palestrina,Gloria_56_b.krn,2,84.0,78.0,84.0,84.0,1.5,1,129,1
1364,Palestrina,Gloria_57.krn,1,944.0,936.0,944.0,944.0,2.0,1,1928,1
1365,Palestrina,Gloria_58.krn,4,872.0,864.0,872.0,872.0,2.0,1,1541,1
1366,Palestrina,Gloria_59.krn,1,952.0,944.0,952.0,952.0,2.0,1,1915,1
1367,Palestrina,Gloria_60.krn,1,832.0,824.0,832.0,832.0,2.0,1,1731,1
1368,Palestrina,Gloria_61_a.krn,1,752.0,744.0,752.0,752.0,2.0,1,1386,1
1369,Palestrina,Gloria_61_b.krn,1,114.0,108.0,114.0,114.0,1.5,1,225,1
1370,Palestrina,Gloria_62_a.krn,1,816.0,808.0,816.0,816.0,2.0,1,1549,1
1371,Palestrina,Gloria_62_b.krn,1,108.0,102.0,108.0,108.0,1.5,1,238,1
1372,Palestrina,Gloria_63.krn,4,1040.0,1032.0,1040.0,1040.0,2.0,1,1820,1
1373,Palestrina,Gloria_64.krn,4,1040.0,1032.0,1040.0,1040.0,2.0,1,1820,1
1374,Palestrina,Gloria_65_a.krn,1,548.0,544.0,548.0,548.0,2.0,1,1057,1
1375,Palestrina,Gloria_65_b.krn,1,528.0,520.0,528.0,528.0,2.0,1,998,1
1376,Palestrina,Gloria_66_a.krn,4,936.0,928.0,936.0,936.0,2.0,1,1987,1
1377,Palestrina,Gloria_66_b.krn,4,440.0,432.0,440.0,440.0,2.0,1,734,1
1378,Palestrina,Gloria_66_c.krn,4,536.0,528.0,536.0,536.0,2.0,1,1147,1
1379,Palestrina,Gloria_67.krn,2,1112.0,1104.0,1112.0,1112.0,2.0,1,1652,1
1380,Palestrina,Gloria_68_a.krn,2,96.0,88.0,96.0,96.0,2.0,1,145,1
1381,Palestrina,Gloria_68_b.krn,1,96.0,88.0,96.0,96.0,2.0,1,163,1
1382,Palestrina,Gloria_68_c.krn,1,80.0,72.0,80.0,80.0,2.0,1,121,1
1383,Palestrina,Gloria_68_d.krn,2,136.0,128.0,136.0,136.0,2.0,1,218,1
1384,Palestrina,Gloria_68_e.krn,1,152.0,144.0,152.0,152.0,2.0,1,259,1
1385,Palestrina,Gloria_68_f.krn,2,144.0,136.0,144.0,144.0,2.0,1,237,1
1386,Palestrina,Gloria_68_g.krn,1,104.0,96.0,104.0,104.0,2.0,1,164,1
1387,Palestrina,Gloria_68_h.krn,2,120.0,112.0,120.0,120.0,2.0,1,176,1
1388,Palestrina,Gloria_68_i.krn,2,96.0,88.0,96.0,96.0,2.0,1,142,1
1389,Palestrina,Gloria_69_a.krn,2,104.0,96.0,104.0,104.0,2.0,1,151,1
1390,Palestrina,Gloria_69_b.krn,1,88.0,80.0,88.0,88.0,2.0,1,132,1
1391,Palestrina,Gloria_69_c.krn,1,72.0,64.0,72.0,72.0,2.0,1,94,1
1392,Palestrina,Gloria_69_d.krn,2,208.0,200.0,208.0,208.0,2.0,1,262,1
1393,Palestrina,Gloria_69_e.krn,2,216.0,208.0,216.0,216.0,2.0,1,305,1
1394,Palestrina,Gloria_69_f.krn,1,184.0,176.0,184.0,184.0,2.0,1,301,1
1395,Palestrina,Gloria_69_g.krn,2,136.0,128.0,136.0,136.0,2.0,1,209,1
1396,Palestrina,Gloria_69_h.krn,2,136.0,128.0,136.0,136.0,2.0,1,199,1
1397,Palestrina,Gloria_69_i.krn,2,96.0,88.0,96.0,96.0,2.0,1,145,1
1398,Palestrina,Gloria_70_a.krn,1,540.0,536.0,540.0,540.0,2.0,1,850,1
1399,Palestrina,Gloria_70_b.krn,1,404.0,400.0,404.0,404.0,2.0,1,634,1
1400,Palestrina,Gloria_70_c.krn,1,24.0,18.0,24.0,24.0,1.5,1,43,1
1401,Palestrina,Gloria_70_d.krn,1,128.0,120.0,128.0,128.0,2.0,1,194,1
1402,Palestrina,Gloria_71.krn,1,1320.0,1312.0,1320.0,1320.0,2.0,1,1872,1
1403,Palestrina,Gloria_72.krn,2,1224.0,1216.0,1224.0,1224.0,2.0,1,1721,1
1404,Palestrina,Gloria_73_a.krn,4,112.0,104.0,112.0,112.0,2.0,1,142,1
1405,Palestrina,Gloria_73_b.krn,2,64.0,56.0,64.0,64.0,2.0,1,76,1
1406,Palestrina,Gloria_73_c.krn,2,104.0,96.0,104.0,104.0,2.0,1,139,1
1407,Palestrina,Gloria_73_d.krn,2,184.0,176.0,184.0,184.0,2.0,1,250,1
1408,Palestrina,Gloria_73_e.krn,2,160.0,152.0,160.0,160.0,2.0,1,254,1
1409,Palestrina,Gloria_73_f.krn,2,216.0,208.0,216.0,216.0,2.0,1,347,1
1410,Palestrina,Gloria_73_g.krn,2,96.0,88.0,96.0,96.0,2.0,1,126,1
1411,Palestrina,Gloria_73_h.krn,2,88.0,80.0,88.0,88.0,2.0,1,124,1
1412,Palestrina,Gloria_73_i.krn,2,96.0,88.0,96.0,96.0,2.0,1,136,1
1413,Palestrina,Gloria_74_a.krn,2,88.0,80.0,88.0,88.0,2.0,1,128,1
1414,Palestrina,Gloria_74_b.krn,2,72.0,64.0,72.0,72.0,2.0,1,123,1
1415,Palestrina,Gloria_74_c.krn,2,56.0,48.0,56.0,56.0,2.0,1,80,1
1416,Palestrina,Gloria_74_d.krn,2,144.0,136.0,144.0,144.0,2.0,1,223,1
1417,Palestrina,Gloria_74_e.krn,2,128.0,120.0,128.0,128.0,2.0,1,200,1
1418,Palestrina,Gloria_74_f.krn,2,160.0,152.0,160.0,160.0,2.0,1,268,1
1419,Palestrina,Gloria_74_g.krn,2,80.0,72.0,80.0,80.0,2.0,1,125,1
1420,Palestrina,Gloria_74_h.krn,2,112.0,104.0,112.0,112.0,2.0,1,173,1
1421,Palestrina,Gloria_74_i.krn,2,80.0,72.0,80.0,80.0,2.0,1,123,1
1422,Palestrina,Gloria_75.krn,2,968.0,960.0,968.0,968.0,2.0,1,1489,1
1423,Palestrina,Gloria_76.krn,1,1184.0,1176.0,1184.0,1184.0,2.0,1,2486,1
1424,Palestrina,Gloria_77_a.krn,2,920.0,912.0,920.0,920.0,2.0,1,1327,1
1425,Palestrina,Gloria_77_b.krn,2,114.0,108.0,114.0,114.0,1.5,1,193,1
1426,Palestrina,Gloria_78_a.krn,2,416.0,408.0,416.0,416.0,2.0,1,592,1
1427,Palestrina,Gloria_78_b.krn,4,360.0,352.0,360.0,360.0,2.0,1,443,1
1428,Palestrina,Gloria_78_c.krn,2,612.0,608.0,612.0,612.0,2.0,1,903,1
1429,Palestrina,Gloria_79.krn,1,540.0,536.0,540.0,540.0,2.0,1,810,1
1430,Palestrina,Gloria_80.krn,4,896.0,888.0,896.0,896.0,2.0,1,1374,1
1431,Palestrina,Gloria_81_a.krn,1,536.0,528.0,536.0,536.0,2.0,1,751,1
1432,Palestrina,Gloria_81_b.krn,1,60.0,54.0,60.0,60.0,1.5,1,91,1
1433,Palestrina,Gloria_81_c.krn,1,168.0,160.0,168.0,168.0,2.0,1,228,1
1434,Palestrina,Gloria_82_a.krn,2,436.0,432.0,436.0,436.0,2.0,1,643,1
1435,Palestrina,Gloria_82_b.krn,2,144.0,138.0,144.0,144.0,1.5,1,212,1
1436,Palestrina,Gloria_83.krn,2,1048.0,1040.0,1048.0,1048.0,2.0,1,2561,1
1437,Palestrina,Gloria_84.krn,1,1176.0,1168.0,1176.0,1176.0,2.0,1,1830,1
1438,Palestrina,Gloria_85.krn,2,708.0,704.0,708.0,708.0,2.0,1,1065,1
1439,Palestrina,Gloria_86.krn,2,1016.0,1008.0,1016.0,1016.0,2.0,1,1885,1
1440,Palestrina,Gloria_87.krn,4,848.0,840.0,848.0,848.0,2.0,1,1710,1
1441,Palestrina,Gloria_88.krn,4,1136.0,1128.0,1136.0,1136.0,2.0,1,1981,1
1442,Palestrina,Gloria_89.krn,1,888.0,880.0,888.0,888.0,2.0,1,1526,1
1443,Palestrina,Gloria_90_a.krn,1,936.0,928.0,936.0,936.0,2.0,1,1680,1
1444,Palestrina,Gloria_90_b.krn,2,36.0,30.0,36.0,36.0,1.5,1,65,1
1445,Palestrina,Gloria_90_c.krn,1,152.0,144.0,152.0,152.0,2.0,1,295,1
1446,Palestrina,Gloria_91.krn,2,1052.0,1048.0,1052.0,1052.0,2.0,1,1566,1
1447,Palestrina,Gloria_92.krn,2,888.0,880.0,888.0,888.0,2.0,1,1312,1
1448,Palestrina,Gloria_93_a.krn,2,496.0,488.0,496.0,496.0,2.0,1,882,1
1449,Palestrina,Gloria_93_b.krn,2,588.0,584.0,588.0,588.0,2.0,1,1099,1
1450,Palestrina,Gloria_94.krn,2,992.0,984.0,992.0,992.0,2.0,1,1747,1
1451,Palestrina,Gloria_95_a.krn,1,696.0,688.0,696.0,696.0,2.0,1,1239,1
1452,Palestrina,Gloria_95_b.krn,1,90.0,84.0,90.0,90.0,1.5,1,228,1
1453,Palestrina,Gloria_96.krn,2,888.0,880.0,888.0,888.0,2.0,1,1484,1
1454,Palestrina,Gloria_97.krn,2,1112.0,1104.0,1112.0,1112.0,2.0,1,1740,1
1455,Palestrina,Gloria_98.krn,1,1024.0,1016.0,1024.0,1024.0,2.0,1,1894,1
1456,Palestrina,Gloria_99.krn,2,988.0,984.0,988.0,988.0,2.0,1,1475,1
1457,Palestrina,Gloria_of_1600.krn,2,808.0,800.0,808.0,808.0,2.0,1,1200,1
1458,Palestrina,Kyrie_00.krn,1,168.0,160.0,168.0,168.0,2.0,1,217,1
1459,Palestrina,Kyrie_02.krn,2,360.0,352.0,360.0,360.0,2.0,1,527,1
1460,Palestrina,Kyrie_03_a.krn,2,240.0,232.0,240.0,240.0,2.0,1,486,1
1461,Palestrina,Kyrie_03_b.krn,2,216.0,208.0,216.0,216.0,2.0,1,328,1
1462,Palestrina,Kyrie_04.krn,1,584.0,576.0,584.0,584.0,2.0,1,1074,1
1463,Palestrina,Kyrie_05_a.krn,2,256.0,248.0,256.0,256.0,2.0,1,388,1
1464,Palestrina,Kyrie_05_b.krn,2,216.0,208.0,216.0,216.0,2.0,1,326,1
1465,Palestrina,Kyrie_06_a.krn,1,256.0,248.0,256.0,256.0,2.0,1,553,1
1466,Palestrina,Kyrie_06_b.krn,1,232.0,224.0,232.0,232.0,2.0,1,344,1
1467,Palestrina,Kyrie_06_c.krn,1,280.0,272.0,280.0,280.0,2.0,1,421,1
1468,Palestrina,Kyrie_07.krn,2,568.0,560.0,568.0,568.0,2.0,1,864,1
1469,Palestrina,Kyrie_09.krn,2,592.0,584.0,592.0,592.0,2.0,1,1139,1
1470,Palestrina,Kyrie_10.krn,2,568.0,560.0,568.0,568.0,2.0,1,999,1
1471,Palestrina,Kyrie_100.krn,1,620.0,616.0,620.0,620.0,2.0,1,1155,1
1472,Palestrina,Kyrie_101.krn,4,880.0,872.0,880.0,880.0,2.0,1,1463,1
1473,Palestrina,Kyrie_102.krn,2,512.0,504.0,512.0,512.0,2.0,1,844,1
1474,Palestrina,Kyrie_103.krn,1,616.0,608.0,616.0,616.0,2.0,1,1211,1
1475,Palestrina,Kyrie_104.krn,2,568.0,560.0,568.0,568.0,2.0,1,805,1
